Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"Case Description: The primary subject matter of this case concerns the pricing decision of a service firm, and the use of the appropriate economic model to analyze that decision. A comparison of price-elasticity and cross-elasticity of demand highlights the market structure in which the firm operates and thereby an understanding of how a price change will impact the firm's total profit. Secondary issues involve classifying the cost of the firm's business activities and allocating those costs by sales revenue. The case has a difficulty level of three and is intended for use in junior-level courses. It can be covered in three hours, including a class presentation by a student team. The case requires a minimum of nine hours of outside preparation by students. This case is designed for use in an upper-division, inter-disciplinary business course. The purpose of the course is to enable students to apply the knowledge they have gained in their lower-division, business core courses that include microeconomics, financial accounting, and managerial accounting. Specifically, the case incorporates the understanding of profit-maximizing pricing under monopoly and duopoly models of competition, how price and cross-elasticity of demand are interpreted, and how cost data can be organized for management decisions. Case Synopsis: Students view the case through Susan, a recent business graduate, who has struggled to find employment and lives with her parents. Susan is anxious to turn her paid internship into a job. She interns for a local, Internet service provider, Speedy DSL. Speedy has a profit margin that is below the industry average and faces strong competition from Timely Cable in the local broadband market. Currently, the two firms (Speedy and Timely) charge the same price for basic Internet connectivity that is similar in speed and reliability. Another Speedy intern, Matt, uses an estimated monopoly demand schedule and Speedy's own cost data to argue that Speedy should raise its price. Speedy's Marketing Director asks Susan for an evaluation of Matt's proposal. Susan has read industry reports with an estimate of the cross-elasticity of demand between DSL price and Cable subscriptions. Understanding that Timely's gain of customers would be Speedy's loss; students (placed into Susan's position) evaluate the impact of a price increase on Speedy's profit in a duopoly setting. Students must also categorize the cost of Speedy's business activities and show the breakdown of those costs against sales revenue. Instructor's Notes: Recommendation for Teaching: Approaches This case is designed for use in an upper-division, inter-disciplinary business course. The purpose of the course is to enable students to apply knowledge they have gained in the lower-division business core. In addition, the course aims to improve students' communication and teamwork skills. Student teams evaluate the issues presented in the case, perform the appropriate analysis, and recommend a course of action. All teams submit a formal, written business report containing their analysis and recommendations. One team of students formally presents their case analysis to the class. A second team of students acts as a ""discussion team"" by asking the presenting team for further explanation or clarification of their recommendations. Following the discussion team's exchange with the presenters, the entire class is welcome to participate in an active question and answer session. Although the case is designed for use in an upper-division, inter-disciplinary business course, the case can easily be modified for use as an in-class or take-home assignment in an introductory microeconomics course.",Marcal L.; Tontz R.,Strategic,,,5.0,,10,0,Allied Academies,"The case involves pricing decisions and an analysis of market structure, which align with long-term organizational goals and strategic planning. It requires understanding of economic models that can guide future pricing strategies.",scopus-recommendation,60,25,Speedy DSL corporation,2014
"Purpose: This paper seeks to explore how Indian buying firms practise an open book (OB) policy in supplier relationships in three industries, i.e. the vehicle industry, the construction industry and the information technology industry. It also aims to study determinants of open book practices. Design/methodology/approach: Application of the OB policy is operationalised as the nature of open book practices, the extent and stage of data disclosed, the form of data disclosed, the direction of data disclosed, the attitude towards cost data disclosed, and the purpose and conditions of data disclosed. Determinants of the open book policy comprise characteristics of the exchange, the product, the buyer, the supplier and the supply market. Qualitative data were collected in the form of 22 interviews with representatives of three buying organisations and several of their suppliers in order to build three case studies. Findings: The results suggest that the OB policy is used by buyers for diverse purposes ranging from strategic to operational, for example value engineering at the product development stage, to ensure supplier margins, for self improvements and cost reductions, and country entry decisions. Similarly, the data shared ranged from narrow to wide in scope and scale. Suppliers' attitudes ranged from fairly neutral to very negative towards open books. Power asymmetries, the number of alternative suppliers, product performance characteristics and value, incentives offered, and buyer efforts were found to influence OB practices. Practical implications: Experiences gained from employing an OB policy in vehicle manufacturing suggests that firms in other industries can better leverage the use of open books for joint problem solving, equitable profit sharing and supplier selection. Originality/value: The paper highlights that an OB policy can have broader applicability than recognised by many past studies and indicates that it can serve purposes of strategic decision-making. It can also be an integrated part of a buyer's risk reduction strategy. Further, the study provides specific recommendations for Indian companies with regard to the application of an open book policy. © Emerald Group Publishing Limited.",Kumra R.; Agndal H.; Nilsson U.,Strategic,10.1108/08858621211207225,Buyer-seller relationships; Buyer-supplier relationships; Buyers; India; Open book policy; Relationship marketing,5.0,,10,0,,"The abstract discusses an open book policy in supplier relationships, which is related to strategic decision-making in the context of organizational goals and long-term relationships. It highlights broader applicability and strategic implications for firms.",scopus-recommendation,60,25,Open book practices in buyer-supplier relationships in India,2012
"Recent literature discusses movies and television as determinants of destinations’ image formation influencing tourists’ travel decisions. However, there still exists a lack of knowledge regarding the details of such screen-related influences on travel behaviour. This study attempts to shed light on these screen-related aspects and their role in influencing travel decisions and travel behaviour at the destination. In particular, it examines the role of the AustroGerman Sissi movies in attracting visitors to Vienna (Austria). The movies were shot during the 1950s and Vienna served as a major set for the movie. Based on a review of the major literature in the field of movie-induced tourism and the empirical survey the authors are able to derive implications for destination marketing and further research recommendations. Questionnaires were distributed amongst visitors of Sissi-related heritage sites. The findings support the importance of movie-induced tourism by illustrating that the Sissi movies contributed to travellers’ choice to visit Vienna and the film location. © 2011 Tourism Recreation Research.",Peters M.; Schuckert M.; Chon K.; Schatzmann C.,Strategic,10.1080/02508281.2011.11081317,Destination images; Movie-induced tourism; Sissi; Travel decisions,10.0,,10,0,Taylor and Francis Ltd.,"The study addresses the long-term impacts of movies on destination marketing and travel decisions, suggesting broader implications for tourism strategy and marketing goals.",scopus-recommendation,60,20,Empire and romance: Movie-induced tourism and the case of the sissi movies,2011
"Purpose: Robert C. Pozen, Chairman Emeritus of MFS Investment Management and a long-time scholar of corporate governance, has proposed a model of professional board directorship that responds to the three main factors he believes underpin ineffective board decision making: the large size of boards; the lack of specific industry expertise; and inadequate director time commitment. The paper aims to discuss these issues. Design/methodology/approach: The authors critically evaluate the efficacy of Pozen's proposed corporate governance model, addressing the three main factors underpinning ineffective board decision making. Findings: A professional board consisting of retired executives with industry-specific expertise is vulnerable to a groupthink mentality, as well as to the availability of such individuals for board directorship seats. Moreover, while industry-specific expertise is a desired attribute of an independent board director, there are other attributes that firms are looking for, including international, regulatory/governmental, risk, technology, and marketing expertise. Lastly, Pozen's recommendations to reduce board size to seven members, as well as increasing the number of hours that independent directors spend on board-related activities (and commensurate compensation received), should be seriously considered as potential value-adding, corporate governance improvements. Originality/value: The authors critically evaluate a corporate governance model that, based on director-related issues arising from the recent global financial crisis, has resurrected the concept of a ""professional board"" of directors. The authors utilize state-of-the-art academic literature from the fields of corporate governance and organizational behavior to evaluate the merits and de-merits of the proposed corporate governance model, and present their findings (and recommendations) for improvements in corporate governance practices. © Emerald Group Publishing Limited.",Hemphill T.A.; Laurence G.J.,Strategic,10.1108/IJLMA-07-2012-0023,Board size; Corporate governance; Director compensation; Groupthink; Industry expertise; Time commitment,25.0,,5,0,Emerald Group Publishing Ltd.,"The abstract discusses a corporate governance model aimed at addressing long-term issues related to board decision-making, which aligns with strategic planning and goal definition for organizations.",scopus-recommendation,60,10,The case for professional boards: An assessment of Pozen's corporate governance model,2014
"This study investigates the current status of competitive intelligence (CI) practices in Malaysia, and how managers acquire and use CI from various sources. Data are collected through mail questionnaire survey from 123 companies listed on Bursa Malaysia. More than half of the surveyed companies have a formal CI unit in their organisation. These units are mostly located within the marketing or market research or corporate planning department and has been established from 5 to 9 years. On average, 2 to 5 full-time personnel are assigned to take charge of CI activities. The top three sources managers acquire CI are newspapers and periodicals, the Internet and extranets, and customers. Whereas, the top three sources where CI is used in strategic decision making are customers, competitors, and newspapers and periodicals. In terms of source category, while the frequency of acquiring CI is higher from external impersonal sources, the frequency of using external and personal sources in strategic decision making is significantly higher than internal and impersonal sources. The article includes implications and recommendations for future studies. © 2003, Faculty of Computer Science & Information Technology, University of Malaya.",Yap C.S.; Abdul Rashid M.Z.,Strategic,,Competitive intelligence practices; Intelligence acquisition; Intelligence sources; Intelligence use; Malaysia; Strategic decision making,5.0,,5,0,,"The study investigates competitive intelligence (CI) practices and how managers use CI for strategic decision making, indicating a focus on long-term organizational goals and planning.",scopus-recommendation,70,20,Acquisition and strategic use of competitive intelligence,2011
"Consumer overspending and lack of adequate savings have a significant economic impact and thus are high-profile issues for policy makers. The authors examine the overspending phenomenon from the perspective of resource depletion and role stress theories. They explore factors that influence consumer and financial decision-making quality among the teenaged consumer segment, conducting two studies-a survey and a series of depth interviews-with middle school and high school teenagers. The results suggest that lifestyle-based depletion (1) can affect consumption patterns among teens and (2) is prevalent among ethnic teenagers, girls, and teens with weak parental relationships. The authors provide recommendations to help guide further policy research and aid policy decision makers. © 2013, American Marketing Association.",Montoya D.Y.; Scott M.L.,Strategic,10.1509/jppm.10.086,Ethnicity; Financial decisions; Overconsumption; Resource depletion; Self-regulation; Teens,5.0,,10,5,American Marketing Association,"The abstract discusses significant economic issues related to consumer overspending and savings, which are high-profile matters for policymakers. It examines these issues through theories and suggests long-term recommendations for policy research and decision-making, indicating a focus on long-term goals and organizational nature.",scopus-recommendation,60,20,The effect of lifestyle-based depletion on teen consumer behavior,2013
"Marketing to a targeted minority can provide a competitive advantage for an organization. However, there are ethical and legal concerns that must be carefully evaluated. Youth, children, and protected minorities, including women and the elderly, are a high target of advertising because of the increasing importance of these segments in making purchasing decisions. Recent population and demographic factors continue to impact marketing to address minority marketing issues with careful attention to ethics and social responsibility. This paper examines ethical concerns of advertising, the use of animated spokes-characters, marketplace discrimination, misleading practices, ethical concerns in minority marketing, and related advertising regulations. The authors conclude with recommendations for future research and implications for advertising and marketing practice. Policy implications are made for socially responsible advertising and marketing. Copyright © 2010, IGI Global.",Fogel G.K.; Lewis L.F.,Strategic,10.4018/jsesd.2010100102,Advertising; Marketing; Minorities; Organizations; Purchasing Decisions; Regulations,5.0,,5,0,,"The abstract discusses ethical and legal considerations in marketing to minorities, which aligns with long-term organizational goals and the importance of social responsibility in marketing practices.",scopus-recommendation,60,30,Target marketing and ethics: Brand advertising and marketing campaigns,2010
"When companies fail to account for collective and relational goals in customer solutions, a mismatch can occur between firms' solutions and those that customers envision. Understanding the integration processes of customer networks is essential to improving solution design. This investigation draws on depth interviews with 21 families, the focal customer network, to generate collective and relational vacation narratives that contextualize their accounts. The authors identify four customer network integration processes: offerings assembled around prioritized goals, alternate participation, concurrent participation, and offerings assembled around separate coalitions. The findings reveal that the resulting mix of integrated products and services, or the solution, is shaped by customer network identity goals, goal management approaches, and constraints. The authors conclude with recommendations for how firms can use this information to improve solution design, identify new network partners, and revise value propositions. © 2011, American Marketing Association.",Epp A.M.; Price L.L.,Strategic,10.1509/jmkg.75.2.36,Customer networks; Family decision making; Identity goals; Solutions; Value cocreation,5.0,,10,0,American Marketing Association,"The abstract discusses understanding customer networks and improving solution design, which relates to long-term organizational goals and strategy formulation.",scopus-recommendation,60,25,Designing solutions around customer network identity goals,2011
"The purpose of this paper is to describe the implementation of a category management tool known as Category Optimizer™ at Foster's Wine Estates Americas for one of its brands, the Beringer California Collection. Foster's was facing a common management problem: harnessing its portfolio of Beringer California Collection wines to increase profitability, improve its competitive position, and defend against a disruptive new entrant in the U.S. wine market called Yellow Tail. Category Optimizer combines the parsimony of an internal market structure with the advances that have been made in assortment planning in operations research, assortment and stock-keeping-unit-level modeling, mixed logits, and the marketing literature on the perceptions of variety of assortment to develop and estimate a model on readily available store scanner data. The model subsequently uses these results to inform strategic and tactical decision making. This approach led to recommendations that initially seemed counterintuitive; the normal response would be for Foster's to consider lowering prices to maintain share and volume, a strategy not inconsistent with many of the recommendations of past models. However, considering the additional degrees of freedom that a product range offered for defense, we demonstrated that a combination of price increases together with the introduction of a volume-flanker product in a new channel would improve profits, increase revenue, and protect and enhance market share. These were successfully implemented in early 2008, earning rich dividends for the company; increasing profitability by 70%, revenue by 3%, and earnings before interest and taxes by 8.5%; and having a positive impact on its brand ranking. In fact, in 2008, it debuted as sixth among the international wine brands. It also managed to play an important role in deposing Yellow Tail, the market share leader, from its dominant position. We conclude the paper by providing examples of other companies where this approach has also been successfully implemented and by discussing some avenues for future research. ©2013 INFORMS.",Sinha A.; Sahgal A.; Mathur S.K.,Strategic,10.1287/mksc.1120.0746,Assortment; Brand portfolio; Category management; Disruptive innovations; Internal market structure; Perception of variety,5.0,,10,0,INFORMS Inst.for Operations Res.and the Management Sciences,"The paper discusses the implementation of a category management tool aimed at long-term goals such as increasing profitability, improving competitive position, and defending against market entrants. It focuses on strategic decision-making related to pricing and product range, which aligns with the definition of strategic planning.",scopus-recommendation,60,25,"Category optimizer: A dynamic-assortment, new-product-introduction, mix-optimization, and demand-planning system",2013
"Governments spend considerable public resources, including tax dollars, on marketing their cities or countries in order to become a strong brand attractive for exports, foreign direct investment and tourism. Ironically at the same time, self-imposed and strict visa regulations that can potentially hamper the productivity of marketing and branding are fairly common. There are valid reasons for imposing strict visa regulations, two of the most important being national and economic security. Although strict visa regulations are a common phenomenon around the world, the tourism academia have yet to argue against strict visa regulations by providing empirical evidence on their potential impact on tourism demand, and hence the economy. The current study is a pioneer attempt to generate awareness about the potential detrimental impacts of visa restrictions on a country's economy, by using the case of People's Republic of China, one of the countries known to have a history of strict visa regulations. The research reported in this paper was based on the standard tourism demand function, which models the causal relationship between tourism demand and a number of macroeconomic variables. The autoregressive distributed lag model (ADLM) was used since it has a dynamic specification that takes the time path of the tourist decision-making process into consideration by using both current and lagged values of variables. Results show the negative effect of visa regulations on both country-level and prefecture-level economies. Implications are discussed and recommendations provided. © 2011 Elsevier Ltd.",Song H.; Gartner W.C.; Tasci A.D.A.,Strategic,10.1016/j.tourman.2011.05.001,Autoregressive distributed lag model (ADLM); China; Economic impact of tourism; Marketing productivity; Visa regulations,5.0,,10,5,Elsevier Ltd,"The abstract discusses the long-term implications of visa regulations on a country's economy and tourism marketing strategy, indicating a focus on strategic planning and broader economic impacts rather than day-to-day operations.",scopus-recommendation,60,20,Visa restrictions and their adverse economic and marketing implications - Evidence from China,2012
"Case Description: The primary subject matter for this case involves strategic management, sustainability, international law, and business ethics. Firm positioning as an environmental leader represents agrowing strategic trend. Incorporating sustainable business policies is a practice that manystakeholders are demanding. With these concepts in mind, this case is most appropriate fordiscussion and analysis in undergraduate management, business law, or ethics courses wherethe topics of leadership, management, ethics, and sustainability are covered. This case is alsoappropriate for discussion in any courses where the instructor is ready to discuss ethics ininternational business and society. This case is designed to be taught in approximately one ortwo class sessions. Case Synopsis: This case describes the hypothetical management decisions Matt Lelander, a fictional marketing and purchasing manager of a British home improvement store, must make. The principle dilemma revolves around the choice of whether to continue purchasing lumber from the Latvian state owned lumber company. It has come to the attention of the purchasing manager, Matt Lelander that the rate of consumption of Latvian forests appears to be unsustainable. However, Matt realizes that the Latvian state lumber company is certified as a sustainable provider of lumber by the internationally recognized Forest Stewardship Council (FSC). Mr. Lelander is acutely aware that his customers value purchasing lumber from sustainably harvested sources and that they rely on FSC certification when making their purchases. Further, Mr Lelander is presented some legally challenging issues with regards to contract performance and bribery. The case provides detailed background information on the Latvian state owned lumber company, FSC, the current situation of Latvian forests, applicable laws, ethical frameworks, and competitive market considerations. At the end of the narrative the reader is asked to formulate ethically and strategically sound recommendations. © 2012 by the DreamCatchers Group, LLC.",French J.J.; Martin M.,Strategic,,,5.0,,5,0,,"The case focuses on long-term decisions regarding sustainability, ethics, and international business practices, which align with strategic management principles. It involves setting goals for environmental leadership and balancing stakeholder demands with legal and ethical considerations.",scopus-recommendation,70,20,Is sustainable lumber a myth? The case of Latvian timber industry,2012
"Purpose: Marketers devote great efforts to maintaining brand value. However, brand value can come under attack in the absence of sufficient product performance and image differentiation in a process called unbranding. This paper aims to provide insights and guidelines that will give marketing managers tools to deal with variables that impact consumer decisions on whether to buy a national brand or a store brand product. Design/methodology/approach: A consumer research study was based on a random, mall intercept with 188 respondents consisting of seven questions scored on a ten-point scale. The results are presented on a set of graphs accompanied with some analysis of means (ANOM) applications. Findings: Results indicated that a significant portion of consumers (from over 40 percent to a high of 85 percent) feel that the quality differences between branded and generic products have diminished and the price premiums charged by branded products are often no longer justifiable. Research limitations/implications: The findings of this study imply that in branded product premium image must be maintained and enhanced, otherwise it will be lost. In addition, the trend of brand value loss referred to as unbranding will vary significantly by and within a product category. Practical implications: Branded products must maintain their superior consumer perception and product performance. Store or generic brand marketers should exploit the favorable price-value relationship gained because of the loss of brand value through a process of store branding. Originality/value: The new concept of unbranding is introduced together with research-based recommendations for brand value protection strategies. © Emerald Group Publishing Limited.",Mayer P.; Vambery R.G.,Strategic,10.1108/07363761311304951,Brand identity; Brand values; Differentiation; Generics; Price-to-value; Store brands; Unbranding,5.0,,10,0,,"The abstract discusses the long-term implications of brand value and introduces the concept of unbranding, which relates to strategic brand management and positioning in the marketplace. The focus on maintaining brand value and the implications for marketing managers indicate a strategic approach to marketing.",scopus-recommendation,60,25,"Unbranding: Threat to brands, opportunity for generics and store brands",2013
"Sociologists have long recognized that economic decisions are socially embedded. Management sciences and business practices have gradually begun to incorporate this idea. With the rise of the Internet, large-scale data are available on friendships, recommendations, transactions and social interactions, which have led to a strong momentum for research in this area. The aim of this article is to inspire multidisciplinary research on the mechanisms and consequences of social embeddedness on decision making and to highlight opportunities and challenges by synthesizing findings from various fields, such as IS research, sociology, economics, marketing and other management disciplines. Key suggestions of this paper are to identify the causality between social embeddedness and decision making with small-scale experiments, and to learn more about network formation by analyzing the evolution of social networks. © 2011 Institute of Information Management, University of St. Gallen.",Takac C.; Hinz O.; Spann M.,Strategic,10.1007/s12525-011-0066-y,Consumers; Decision making; Diffusion; Experiments; Organizations; Social network analysis,5.0,,10,5,,"The abstract discusses the long-term implications of social embeddedness on decision making across various fields, emphasizing multidisciplinary research and the identification of causality, which aligns with strategic planning.",scopus-recommendation,60,20,The social embeddedness of decision making: Opportunities and challenges,2011
"A study is reported that investigates the goals underlying undergraduate students' engagement in their major classes, nonmajor classes, and in extracurricular activities. The qualitative study employs both focus groups and goal-mapping exercises. The results suggest that students tend to focus on utilitarian, attribute-level considerations mainly related to credentialing for purposes of employment. The results are considered from the perspectives of judgment and decision making, learning models, and the emerging service marketing perspective. These model considerations underscore an argument for moving toward models of education delivery focusing on value co-creation instead of the current emphasis on providing value to students. A series of recommendations are offered to help facilitate faculty efforts to increase course engagement, particularly in large-section course offerings. However, the authors ultimately conclude that student engagement with their course-related experiences will best be served in models of value co-creation by a focus on more than intellectual maturity in education. Specifically, an argument is presented for also targeting moral and motivational maturity. The practical and research implications of the study are presented and discussed. © The Author(s) 2011.",Taylor S.A.; Hunter G.L.; Melton H.; Goodwin S.A.,Strategic,10.1177/0273475310392542,class size; goal mapping; marketing; maturity; student engagement,5.0,,10,5,,"The study focuses on the long-term implications of educational engagement, emphasizing the need for models of value co-creation in education rather than just delivering value. This aligns with strategic planning that defines goals and the nature of an organization.",scopus-recommendation,60,20,Student engagement and marketing classes,2011
"Subject area: The area of focus is on internationalization strategies, specifically on developing suitable strategies to support an internationalization initiative of a new medical device company. Study level/applicability: This case is designed for final year undergraduate and MBA students. It is suitable for courses of organizational management, organization theory and design, strategic management, and international business as well as international marketing. Case overview: GranuLab, a medical device company that produced the synthetic bone graft substitute GranuMaS, aspired to be a high-growth company. To achieve this aspiration the company had made plans for internationalization, which include penetrating the ASEAN, Middle East, Latin American, and African markets within the next five years. By December 2010, GranuLab had completed the construction of its new manufacturing facility in Shah Alam, about 30km from Malaysia's capital city of Kuala Lumpur. This manufacturing facility had the capability to produce high volumes to support the company's high growth plan. However, the company's internationalization processes had taken longer than expected and this has led to a low business volume. By mid-2012, the company was forced to make a quick decision as it had suffered a year and a half of operations losses. GranuLab had to formulate a strategy as to how to position GranuMaS and penetrate the targeted markets. Failure to internationalize would incur even greater losses and might hinder the achievement of its high growth aspiration by 2015. Expected learning outcomes: This case is designed to stimulate case analysts' thinking into providing recommendations for the appropriate internationalization strategies to be adopted by the management team to ensure that the company could succeed in achieving its goals. The case will expose students to the concepts and theories of strategic management, international business, international entrepreneurship; and facilitate the development of students' abilities to apply those concepts in managerial situations. Supplementary materials: Teaching notes are available for educators only. Please contact your library to gain login details or email support@emeraldinsight.com to request teaching notes. © 2012, Emerald Group Publishing Limited.",Adham K.A.; Said M.F.; Muhamad N.S.; Sarkam S.F.; Senik Z.C.; Isa R.M.,Strategic,10.1108/20450621211320524,Born-global; Business planning; Corporate strategy; entrepreneurship; graft substitute; International; Malaysia; Medical device; Medical equipment; Synthetic bone; Synthetic fibres,5.0,,5,0,Emerald Group Publishing Ltd.,"The abstract discusses the long-term internationalization strategies of GranuLab, focusing on defining goals and nature of the organization in the context of entering new markets. It emphasizes the need for strategic decisions to overcome operational challenges and achieve high growth aspirations.",scopus-recommendation,70,20,GranuLab (C): internationalizing GranuMaS,2012
"Although the new middle classes in emerging markets are a matter of significant interest for marketing scholars and managers, there has been little systematic research on their values and preoccupations. This article focuses on new middle class consumers to identify the new, shared socio-ideological sensibilities informed by the recent neoliberal reforms in emerging markets and examines how these sensibilities are actualized in consumption. Through an ethnographic study of fashion consumption in Turkey, the authors explicate three salient new middle class sensibilities, which implicate the mastery of the ordinary in pursuit of connections with people, institutions, and contexts. These sensibilities crystallize into a particular mode of consumption - ""formulaic creativity"" - which addresses consumers' desire to align with the middle and helps them reconcile the disjuncture between the promises of neoliberalism and the realities of living in unstable societies. The article provides recommendations on product portfolio management, positioning strategies, and marketing mix adaptation decisions. © 2014, American Marketing Association.",Kravets O.; Sandikci O.,Strategic,10.1509/jm.12.0190,Emerging markets; Fashion; Formulaic creativity; New middle classes; Ordinary,5.0,,10,0,American Marketing Association,"The article focuses on understanding the values and consumption patterns of new middle class consumers in emerging markets, which aligns with long-term strategic planning and goals related to marketing and consumer behavior.",scopus-recommendation,60,25,Competently ordinary: New middle class consumers in the emerging markets,2014
"Marketing experience is a new area, yet little examined marketing theorists and practitioners. However, the recent period has increasingly focused on the concept of experience marketing and its practical application. Many service companies recognize that business success depends on the user experience development and management, because satisfied customers are likely to repeat purchases and verbal recommendations. The paper aims to theoretically reason the possibilities of applying experience marketing in the sector of hospitality services. In order to reveal the conceptualization of experience marketing in the hospitality services sector, was made extensive theoretical studies of experience/experiential marketing and hospitality sector. This article presents the theoretical model of experience marketing in the hospitality services sector, which consists of two structural components: 1. reflects the client/guest experience levels and types as well as the activities of company; 2. the customer/guest behavioural consequences (results), which depends on what kind of experience customers receives. Model specification and theoretical analysis of the study showed that the hospitality service companies should use the experience marketing tools, because the main task of companies providing hospitality services is to make a customer become a steady visitor/customer, since his/her decisions and actions will depend in the future on his/her ""positive"", ""unforgettable"", ""unique"" experience while facing with service provider or brand.",Verbauskiene L.; Griesiene I.,Strategic,,Experience; Experience marketing; Experiential marketing; Sector of hospitality,5.0,,10,5,Vilnius University,"The abstract discusses the theoretical framework of experience marketing in the hospitality sector, emphasizing the long-term implications of customer experience on business success, which aligns with strategic planning.",scopus-recommendation,60,20,Conceptualization of experience marketing in the sector of hospitality services,2014
"Because utility/profits, state transitions, and discount rates are confounded in dynamic models, discount rates are typically fixed for the purpose of identification. The authors propose a strategy of identifying discount rates. The identification rests on imputing the utility/profits using decisions made in a context in which the future is inconsequential, the objective function is concave, and the decision space is continuous. They then use these utilities/profits to identify discount rates in contexts in which dynamics become material. The authors exemplify this strategy using a field study in which cell phone users transitioned from a linear to a three-part-tariff pricing plan. They find that the estimated discount rate corresponds to a weekly discount factor (.90), lower than the value typically assumed in empirical research (.995). When using a standard .995 discount factor, they find that the price coefficient is underestimated by 16%. Moreover, the predicted intertemporal substitution pattern and demand elasticities are biased, leading to a 29% deterioration in model fit and suboptimal pricing recommendations that would lower potential revenue gains by 76%. © 2012, American Marketing Association.",Yao S.; Mela C.F.; Chiang J.; Chen Y.,Strategic,10.1509/jmr.11.0009,Discount rate; Dynamic structural model; Forward-looking consumers; Identification; Pricing; Three-part tariff,5.0,,10,0,American Marketing Association,"The abstract discusses a method for identifying discount rates based on utility/profit calculations in dynamic pricing scenarios. This involves long-term implications for pricing strategies and revenue optimization, fitting the strategic planning context.",scopus-recommendation,60,25,Determining consumers' discount rates with field studies,2012
"Purpose: The purpose of this paper is to bring forth the limitations of some important models of cognition and behavior adopted by social marketers and present important findings from recent lines of research that contribute to a fine-grained understanding of human behavior. Design/methodology/approach: This is a conceptual paper that presents a review of several theoretical approaches to human cognition and behavior and their implications regarding social marketing campaigns. Findings: It is concluded that the assumptions underlying traditional models of behavior need to be revised, especially the assumption that human beings are rational decision makers - the prototypical homo economicus. Behavioral science has revealed that people are far from being rational and are prone to be influenced by myriad factors, some deemed irrelevant under rational models. Social marketing interventions have greater probability of success when they rely on more realistic assumptions of human behavior. Research limitations/implications: Social marketing needs to embrace the contributions of the several disciplines and lines of research centered on the study of all facets of human behavior, such as behavioral economics and dual-system framework. Practical implications: The main implications are: the recommendation to assume people are running on their System 1 when they are in contact with social marketing campaigns, the need to consider the interplay of systems and selves over time, the recommended emphasis on place strategies, and the need to avoid cash incentives and silver bullets. Originality/value: The value of this paper is in contrasting the assumptions of traditional models of cognition and behavior widely used in social marketing with the evidence from several lines of research portraying influences in human behavior not accounted by those models. © Emerald Group Publishing Limited.",Carvalho H.C.; Mazzon J.A.,Strategic,10.1108/JSOCM-11-2011-0080,Cognition; Consumer attitudes; Consumer behaviour; Social marketing; Social marketing theory; Theory of planned behaviour,10.0,,10,0,,"The abstract discusses the need to revise traditional models of cognition and behavior in social marketing, emphasizing a long-term understanding of human behavior and its implications for social marketing campaigns.",scopus-recommendation,60,20,Homo economicus and social marketing: Questioning traditional models of behavior,2013
"Market orientation can be defined as the company’s ability to systematically generate relevant information about current and latent customer needs, spread this information across all company departments and use this information in decision making and subsequent behavior. Current research proves that market orientation correlates strongly with profitability. Strengthening market orientation should therefore be the main focus of the marketing department. However, over the last years, marketers within companies have faced serious criticism coming from the top management as well as from other business functions. This criticism stems from the generally shared opinion that marketing expenditures tend to rise whereas marketing effectiveness and efficiency seem to decline over time, as proved by relatively low satisfaction and loyalty levels of customers and their resistance towards marketing activities. This study investigates the main barriers of marketing effectiveness and efficiency within companies. Based on two focus groups with senior Czech marketing managers we revealed several key themes that reflect how local marketers perceive their jobs. We identified that marketing departments differ diametrically in activities they execute, that marketers face image problem within their companies and that they are not able to prove return of their activities sufficiently. Furthermore, we individuated barriers specific for our context not found in the literature. However, companies of different size and sectors have specifics which are discussed in the text. Managerial recommendations are added. All of these findings should be of high importance for both CEOs (resp. owners) and marketers, because increasing effectiveness and efficiency of the marketing function is their common goal. ©, 2014, Technical University of Liberec. All rights reserved.",Karlíček M.; Chytková Z.; Tyll L.; Mohelská H.,Strategic,10.15240/tul/001/2014-4-009,Marketing department; Marketing effectiveness; Marketing efficiency; Marketing function; Marketing manager,5.0,,10,0,Technical University of Liberec,"The abstract discusses market orientation and its impact on profitability, which aligns with long-term goals and overall organizational strategy. It highlights the need for companies to adapt their marketing functions to improve effectiveness and efficiency, indicating a strategic focus on organizational goals.",scopus-recommendation,60,25,Barriers of marketing effectiveness and efficiency within companies: A qualitative study,2014
"Since social marketing's formal introduction in 1971, the field has advanced through employing innovations in marketing thought. Despite debates over whether or not marketing principles should be used to promote socially beneficial behaviors, the field has become successful at utilizing such practices to achieve its goals. However, even with these advancements, social marketing research has yet to fully consider how the use of traditional marketing practices in socially oriented settings can alter the way stakeholders perceive and interact with the organizations employing these tactics. This article examines how parallels between nonprofit management and social marketing research illustrate how socially oriented organizations can damage their legitimacy as change agents and community partners by not evaluating the true costs of employing marketing techniques. Both warnings and recommendations are provided to help the managers of social marketing efforts more effectively evaluate both the costs and benefits of their decisions. © The Author(s) 2012.",Polit S.,Strategic,10.1177/1524500412450491,Best practices; Monitoring and evaluation; Partnerships,10.0,,10,0,SAGE Publications Inc.,"The abstract discusses the long-term implications of using marketing practices in socially oriented organizations, focusing on how these practices can affect their legitimacy and relationships with stakeholders. This aligns with strategic planning and decision-making processes.",scopus-recommendation,60,20,The organizational impacts of managing social marketing interventions,2012
